"","GEOID","X","Y"
"3021",3021,-43.7479189129571,-22.9163524753251
"3022",3022,-43.7430441592465,-22.9163139692497
"3023",3023,-43.73816941606,-22.9162753136343
"3024",3024,-43.7332946834384,-22.9162365084801
"3025",3025,-43.7284199614224,-22.9161975537886
"3026",3026,-43.7235452500529,-22.9161584495611
"3027",3027,-43.7186705493705,-22.9161191957989
"3028",3028,-43.7137958594162,-22.9160797925032
"3029",3029,-43.7089211802306,-22.9160402396755
"3030",3030,-43.7040465118546,-22.9160005373171
"3031",3031,-43.6991718543289,-22.9159606854294
"3032",3032,-43.6942972076943,-22.9159206840136
"3033",3033,-43.6894225719915,-22.9158805330712
"3034",3034,-43.6845479472614,-22.9158402326036
"3035",3035,-43.6796733335446,-22.915799782612
"3036",3036,-43.6747987308821,-22.9157591830979
"3037",3037,-43.6699241393145,-22.9157184340626
"3038",3038,-43.6650495588826,-22.9156775355076
"3039",3039,-43.6601749896272,-22.9156364874341
"3040",3040,-43.655300431589,-22.9155952898437
"3041",3041,-43.6504258848089,-22.9155539427377
"3042",3042,-43.6455513493276,-22.9155124461175
"3043",3043,-43.6406768251858,-22.9154707999846
"3044",3044,-43.6358023124244,-22.9154290043403
"3045",3045,-43.6309278110841,-22.915387059186
"3046",3046,-43.6260533212057,-22.9153449645233
"3047",3047,-43.6211788428298,-22.9153027203534
"3048",3048,-43.6163043759974,-22.9152603266779
"3049",3049,-43.6114299207491,-22.9152177834982
"3050",3050,-43.6065554771258,-22.9151750908157
"3051",3051,-43.6016810451681,-22.9151322486319
"3052",3052,-43.5968066249169,-22.9150892569483
"3053",3053,-43.5919322164129,-22.9150461157662
"3054",3054,-43.5870578196969,-22.9150028250873
"3055",3055,-43.5821834348096,-22.9149593849128
"3056",3056,-43.5773090617918,-22.9149157952444
"3057",3057,-43.5724347006843,-22.9148720560835
"3058",3058,-43.5675603515277,-22.9148281674315
"3059",3059,-43.562686014363,-22.9147841292901
"3060",3060,-43.5578116892308,-22.9147399416605
"3061",3061,-43.5529373761718,-22.9146956045445
"3062",3062,-43.548063075227,-22.9146511179434
"3063",3063,-43.5431887864369,-22.9146064818589
"3064",3064,-43.5383145098424,-22.9145616962923
"3065",3065,-43.5334402454842,-22.9145167612452
"3066",3066,-43.528565993403,-22.9144716767192
"3067",3067,-43.5236917536397,-22.9144264427158
"3068",3068,-43.518817526235,-22.9143810592365
"3069",3069,-43.5139433112296,-22.9143355262828
"3070",3070,-43.5090691086643,-22.9142898438563
"3071",3071,-43.5041949185798,-22.9142440119587
"3072",3072,-43.4993207410169,-22.9141980305913
"3073",3073,-43.4944465760163,-22.9141518997558
"3074",3074,-43.4895724236188,-22.9141056194537
"3075",3075,-43.4846982838652,-22.9140591896866
"3076",3076,-43.4798241567961,-22.9140126104562
"3077",3077,-43.4749500424524,-22.9139658817639
"3078",3078,-43.4700759408748,-22.9139190036114
"3079",3079,-43.4652018521039,-22.9138719760002
"3080",3080,-43.4603277761807,-22.913824798932
"3081",3081,-43.4554537131457,-22.9137774724083
"3082",3082,-43.4505796630398,-22.9137299964308
"3083",3083,-43.4457056259038,-22.913682371001
"3084",3084,-43.4408316017783,-22.9136345961207
"3085",3085,-43.435957590704,-22.9135866717913
"3086",3086,-43.4310835927218,-22.9135385980146
"3087",3087,-43.4262096078724,-22.9134903747922
"3088",3088,-43.4213356361965,-22.9134420021257
"3089",3089,-43.4164616777349,-22.9133934800167
"3090",3090,-43.4115877325282,-22.9133448084669
"3091",3091,-43.4067138006173,-22.913295987478
"3092",3092,-43.4018398820429,-22.9132470170516
"3093",3093,-43.3969659768457,-22.9131978971894
"3094",3094,-43.3920920850664,-22.913148627893
"3095",3095,-43.3872182067458,-22.9130992091641
"3096",3096,-43.3823443419247,-22.9130496410044
"3097",3097,-43.3774704906437,-22.9129999234156
"3098",3098,-43.3725966529436,-22.9129500563994
"3099",3099,-43.3677228288651,-22.9129000399574
"3100",3100,-43.362849018449,-22.9128498740914
"3101",3101,-43.357975221736,-22.9127995588031
"3102",3102,-43.3531014387668,-22.9127490940941
"3103",3103,-43.3482276695821,-22.9126984799662
"3104",3104,-43.3433539142228,-22.9126477164211
"3105",3105,-43.3384801727295,-22.9125968034605
"3106",3106,-43.3336064451429,-22.9125457410862
"3107",3107,-43.3287327315037,-22.9124945292999
"3108",3108,-43.3238590318528,-22.9124431681033
"3109",3109,-43.3189853462308,-22.9123916574982
"3110",3110,-43.3141116746785,-22.9123399974863
"3111",3111,-43.3092380172366,-22.9122881880694
"3112",3112,-43.3043643739457,-22.9122362292492
"3113",3113,-43.2994907448467,-22.9121841210275
"3114",3114,-43.2946171299803,-22.9121318634061
"3115",3115,-43.2897435293871,-22.9120794563867
"3116",3116,-43.2848699431079,-22.9120268999712
"3117",3117,-43.2799963711835,-22.9119741941613
"3118",3118,-43.2751228136545,-22.9119213389587
"3119",3119,-43.2702492705616,-22.9118683343654
"3120",3120,-43.2653757419457,-22.911815180383
"3121",3121,-43.2605022278473,-22.9117618770135
"3122",3122,-43.2556287283073,-22.9117084242586
"3123",3123,-43.2507552433663,-22.91165482212
"3124",3124,-43.245881773065,-22.9116010705998
"3125",3125,-43.2410083174443,-22.9115471696996
"3126",3126,-43.2361348765447,-22.9114931194213
"3127",3127,-43.231261450407,-22.9114389197667
"3128",3128,-43.2263880390719,-22.9113845707377
"3129",3129,-43.2215146425802,-22.9113300723361
"3130",3130,-43.2166412609725,-22.9112754245638
"3131",3131,-43.2117678942895,-22.9112206274226
"3132",3132,-43.206894542572,-22.9111656809144
"3133",3133,-43.2020212058607,-22.9111105850411
"3134",3134,-43.1971478841963,-22.9110553398045
"3135",3135,-43.1922745776194,-22.9109999452064
"3136",3136,-43.1874012861709,-22.9109444012489
"3137",3137,-43.1825280098914,-22.9108887079337
"3138",3138,-43.1776547488215,-22.9108328652628
"3139",3139,-43.1727815030021,-22.910776873238
"3140",3140,-43.1679082724739,-22.9107207318613
"3141",3141,-43.1630350572774,-22.9106644411346
"3142",3142,-43.7893894755374,-22.9127629770671
"3143",3143,-43.7845147738078,-22.9127257491955
"3144",3144,-43.7796400822544,-22.9126883718013
"3145",3145,-43.774765400918,-22.9126508448858
"3146",3146,-43.7698907298392,-22.9126131684502
"3147",3147,-43.765016069059,-22.9125753424958
"3148",3148,-43.760141418618,-22.9125373670239
"3149",3149,-43.7552667785571,-22.9124992420358
"3150",3150,-43.750392148917,-22.9124609675329
"3151",3151,-43.7455175297385,-22.9124225435163
"3152",3152,-43.7406429210624,-22.9123839699874
"3153",3153,-43.7357683229294,-22.9123452469475
"3154",3154,-43.7308937353803,-22.912306374398
"3155",3155,-43.726019158456,-22.91226735234
"3156",3156,-43.721144592197,-22.9122281807751
"3157",3157,-43.7162700366444,-22.9121888597045
"3158",3158,-43.7113954918387,-22.9121493891294
"3159",3159,-43.7065209578208,-22.9121097690514
"3160",3160,-43.7016464346314,-22.9120699994717
"3161",3161,-43.6967719223113,-22.9120300803917
"3162",3162,-43.6918974209014,-22.9119900118127
"3163",3163,-43.6870229304422,-22.9119497937361
"3164",3164,-43.6821484509747,-22.9119094261632
"3165",3165,-43.6772739825396,-22.9118689090955
"3166",3166,-43.6723995251776,-22.9118282425343
"3167",3167,-43.6675250789295,-22.911787426481
"3168",3168,-43.6626506438361,-22.9117464609369
"3169",3169,-43.6577762199381,-22.9117053459035
"3170",3170,-43.6529018072764,-22.9116640813822
"3171",3171,-43.6480274058916,-22.9116226673743
"3172",3172,-43.6431530158246,-22.9115811038813
"3173",3173,-43.638278637116,-22.9115393909046
"3174",3174,-43.6334042698067,-22.9114975284456
"3175",3175,-43.6285299139374,-22.9114555165057
"3176",3176,-43.6236555695489,-22.9114133550864
"3177",3177,-43.6187812366819,-22.911371044189
"3178",3178,-43.6139069153773,-22.9113285838151
"3179",3179,-43.6090326056757,-22.911285973966
"3180",3180,-43.6041583076179,-22.9112432146432
"3181",3181,-43.5992840212447,-22.9112003058482
"3182",3182,-43.5944097465968,-22.9111572475824
"3183",3183,-43.589535483715,-22.9111140398473
"3184",3184,-43.5846612326401,-22.9110706826443
"3185",3185,-43.5797869934127,-22.911027175975
"3186",3186,-43.5749127660737,-22.9109835198408
"3187",3187,-43.5700385506638,-22.9109397142431
"3188",3188,-43.5651643472238,-22.9108957591835
"3189",3189,-43.5602901557944,-22.9108516546635
"3190",3190,-43.5554159764164,-22.9108074006845
"3191",3191,-43.5505418091305,-22.9107629972481
"3192",3192,-43.5456676539774,-22.9107184443557
"3193",3193,-43.540793510998,-22.910673742009
"3194",3194,-43.535919380233,-22.9106288902093
"3195",3195,-43.5310452617231,-22.9105838889583
"3196",3196,-43.526171155509,-22.9105387382575
"3197",3197,-43.5212970616316,-22.9104934381083
"3198",3198,-43.5164229801316,-22.9104479885123
"3199",3199,-43.5115489110496,-22.9104023894711
"3200",3200,-43.5066748544266,-22.9103566409863
"3201",3201,-43.5018008103031,-22.9103107430593
"3202",3202,-43.49692677872,-22.9102646956918
"3203",3203,-43.492052759718,-22.9102184988852
"3204",3204,-43.4871787533379,-22.9101721526412
"3205",3205,-43.4823047596203,-22.9101256569614
"3206",3206,-43.4774307786061,-22.9100790118472
"3207",3207,-43.472556810336,-22.9100322173004
"3208",3208,-43.4676828548506,-22.9099852733225
"3209",3209,-43.4628089121909,-22.909938179915
"3210",3210,-43.4579349823974,-22.9098909370797
"3211",3211,-43.4530610655109,-22.909843544818
"3212",3212,-43.4481871615723,-22.9097960031316
"3213",3213,-43.4433132706221,-22.9097483120222
"3214",3214,-43.4384393927013,-22.9097004714912
"3215",3215,-43.4335655278504,-22.9096524815405
"3216",3216,-43.4286916761102,-22.9096043421715
"3217",3217,-43.4238178375215,-22.909556053386
"3218",3218,-43.418944012125,-22.9095076151855
"3219",3219,-43.4140701999615,-22.9094590275717
"3220",3220,-43.4091964010716,-22.9094102905463
"3221",3221,-43.4043226154961,-22.9093614041109
"3222",3222,-43.3994488432757,-22.9093123682672
"3223",3223,-43.3945750844513,-22.9092631830168
"3224",3224,-43.3897013390634,-22.9092138483614
"3225",3225,-43.3848276071528,-22.9091643643028
"3226",3226,-43.3799538887604,-22.9091147308424
"3227",3227,-43.3750801839267,-22.9090649479822
"3228",3228,-43.3702064926925,-22.9090150157236
"3229",3229,-43.3653328150986,-22.9089649340686
"3230",3230,-43.3604591511857,-22.9089147030186
"3231",3231,-43.3555855009944,-22.9088643225755
"3232",3232,-43.3507118645656,-22.908813792741
"3233",3233,-43.34583824194,-22.9087631135167
"3234",3234,-43.3409646331582,-22.9087122849044
"3235",3235,-43.336091038261,-22.9086613069058
"3236",3236,-43.3312174572892,-22.9086101795227
"3237",3237,-43.3263438902834,-22.9085589027568
"3238",3238,-43.3214703372844,-22.9085074766098
"3239",3239,-43.3165967983329,-22.9084559010834
"3240",3240,-43.3117232734696,-22.9084041761795
"3241",3241,-43.3068497627353,-22.9083523018998
"3242",3242,-43.3019762661706,-22.908300278246
"3243",3243,-43.2971027838163,-22.90824810522
"3244",3244,-43.2922293157131,-22.9081957828234
"3245",3245,-43.2873558619017,-22.908143311058
"3246",3246,-43.2824824224228,-22.9080906899257
"3247",3247,-43.2776089973172,-22.9080379194283
"3248",3248,-43.2727355866255,-22.9079849995674
"3249",3249,-43.2678621903885,-22.907931930345
"3250",3250,-43.2629888086469,-22.9078787117628
"3251",3251,-43.2581154414414,-22.9078253438226
"3252",3252,-43.2532420888127,-22.9077718265262
"3253",3253,-43.2483687508015,-22.9077181598755
"3254",3254,-43.2434954274486,-22.9076643438723
"3255",3255,-43.2386221187947,-22.9076103785183
"3256",3256,-43.2337488248803,-22.9075562638155
"3257",3257,-43.2288755457464,-22.9075019997657
"3258",3258,-43.2240022814335,-22.9074475863707
"3259",3259,-43.2191290319825,-22.9073930236324
"3260",3260,-43.2142557974339,-22.9073383115525
"3261",3261,-43.2093825778285,-22.9072834501331
"3262",3262,-43.204509373207,-22.9072284393758
"3263",3263,-43.1996361836101,-22.9071732792827
"3264",3264,-43.1947630090785,-22.9071179698556
"3265",3265,-43.189889849653,-22.9070625110963
"3266",3266,-43.1850167053741,-22.9070069030067
"3267",3267,-43.1801435762827,-22.9069511455888
"3268",3268,-43.1752704624194,-22.9068952388444
"3269",3269,-43.1703973638249,-22.9068391827753
"3270",3270,-43.16552428054,-22.9067829773837
"3271",3271,-43.791861489616,-22.9088707673994
"3272",3272,-43.7869869225732,-22.9088336213365
"3273",3273,-43.7821123656848,-22.9087963257787
"3274",3274,-43.7772378189917,-22.9087588807273
"3275",3275,-43.7723632825345,-22.9087212861836
"3276",3276,-43.7674887563542,-22.9086835421488
"3277",3277,-43.7626142404915,-22.9086456486242
"3278",3278,-43.7577397349871,-22.9086076056111
"3279",3279,-43.7528652398818,-22.9085694131108
"3280",3280,-43.7479907552164,-22.9085310711246
"3281",3281,-43.7431162810316,-22.9084925796539
"3282",3282,-43.7382418173682,-22.9084539386998
"3283",3283,-43.7333673642671,-22.9084151482637
"3284",3284,-43.7284929217688,-22.908376208347
"3285",3285,-43.7236184899143,-22.9083371189509
"3286",3286,-43.7187440687443,-22.9082978800769
"3287",3287,-43.7138696582994,-22.9082584917261
"3288",3288,-43.7089952586207,-22.9082189539
"3289",3289,-43.7041208697486,-22.9081792665999
"3290",3290,-43.6992464917242,-22.9081394298272
"3291",3291,-43.694372124588,-22.9080994435831
"3292",3292,-43.6894977683809,-22.9080593078692
"3293",3293,-43.6846234231436,-22.9080190226866
"3294",3294,-43.6797490889169,-22.9079785880368
"3295",3295,-43.6748747657416,-22.9079380039212
"3296",3296,-43.6700004536583,-22.9078972703412
"3297",3297,-43.665126152708,-22.9078563872981
"3298",3298,-43.6602518629313,-22.9078153547933
"3299",3299,-43.6553775843689,-22.9077741728282
"3300",3300,-43.6505033170617,-22.9077328414042
"3301",3301,-43.6456290610504,-22.9076913605227
"3302",3302,-43.6407548163758,-22.9076497301852
"3303",3303,-43.6358805830786,-22.907607950393
"3304",3304,-43.6310063611996,-22.9075660211476
"3305",3305,-43.6261321507795,-22.9075239424503
"3306",3306,-43.6212579518591,-22.9074817143026
"3307",3307,-43.6163837644792,-22.907439336706
"3308",3308,-43.6115095886804,-22.9073968096619
"3309",3309,-43.6066354245036,-22.9073541331717
"3310",3310,-43.6017612719895,-22.9073113072369
"3311",3311,-43.5968871311789,-22.9072683318589
"3312",3312,-43.5920130021124,-22.9072252070392
"3313",3313,-43.587138884831,-22.9071819327793
"3314",3314,-43.5822647793752,-22.9071385090806
"3315",3315,-43.5773906857859,-22.9070949359446
"3316",3316,-43.5725166041038,-22.9070512133728
"3317",3317,-43.5676425343697,-22.9070073413666
"3318",3318,-43.5627684766242,-22.9069633199277
"3319",3319,-43.5578944309083,-22.9069191490573
"3320",3320,-43.5530203972625,-22.9068748287571
"3321",3321,-43.5481463757277,-22.9068303590286
"3322",3322,-43.5432723663445,-22.9067857398732
"3323",3323,-43.5383983691539,-22.9067409712926
"3324",3324,-43.5335243841964,-22.9066960532881
"3325",3325,-43.5286504115128,-22.9066509858614
"3326",3326,-43.5237764511439,-22.9066057690139
"3327",3327,-43.5189025031304,-22.9065604027472
"3328",3328,-43.5140285675131,-22.9065148870629
"3329",3329,-43.5091546443327,-22.9064692219624
"3330",3330,-43.5042807336299,-22.9064234074474
"3331",3331,-43.4994068354455,-22.9063774435194
"3332",3332,-43.4945329498203,-22.9063313301799
"3333",3333,-43.4896590767949,-22.9062850674305
"3334",3334,-43.4847852164101,-22.9062386552729
"3335",3335,-43.4799113687066,-22.9061920937085
"3336",3336,-43.4750375337252,-22.9061453827389
"3337",3337,-43.4701637115067,-22.9060985223658
"3338",3338,-43.4652899020916,-22.9060515125907
"3339",3339,-43.4604161055209,-22.9060043534152
"3340",3340,-43.4555423218352,-22.9059570448409
"3341",3341,-43.4506685510752,-22.9059095868695
"3342",3342,-43.4457947932818,-22.9058619795025
"3343",3343,-43.4409210484955,-22.9058142227416
"3344",3344,-43.4360473167572,-22.9057663165884
"3345",3345,-43.4311735981076,-22.9057182610444
"3346",3346,-43.4262998925875,-22.9056700561114
"3347",3347,-43.4214262002374,-22.905621701791
"3348",3348,-43.4165525210983,-22.9055731980848
"3349",3349,-43.4116788552108,-22.9055245449945
"3350",3350,-43.4068052026156,-22.9054757425216
"3351",3351,-43.4019315633534,-22.905426790668
"3352",3352,-43.3970579374651,-22.9053776894352
"3353",3353,-43.3921843249913,-22.9053284388249
"3354",3354,-43.3873107259727,-22.9052790388388
"3355",3355,-43.3824371404501,-22.9052294894785
"3356",3356,-43.3775635684642,-22.9051797907458
"3357",3357,-43.3726900100557,-22.9051299426423
"3358",3358,-43.3678164652654,-22.9050799451697
"3359",3359,-43.3629429341339,-22.9050297983297
"3360",3360,-43.358069416702,-22.904979502124
"3361",3361,-43.3531959130104,-22.9049290565544
"3362",3362,-43.3483224230999,-22.9048784616225
"3363",3363,-43.3434489470111,-22.9048277173301
"3364",3364,-43.3385754847848,-22.9047768236788
"3365",3365,-43.3337020364617,-22.9047257806705
"3366",3366,-43.3288286020825,-22.9046745883068
"3367",3367,-43.3239551816879,-22.9046232465895
"3368",3368,-43.3190817753186,-22.9045717555203
"3369",3369,-43.3142083830155,-22.9045201151009
"3370",3370,-43.3093350048191,-22.9044683253332
"3371",3371,-43.3044616407701,-22.9044163862189
"3372",3372,-43.2995882909094,-22.9043642977598
"3373",3373,-43.2947149552776,-22.9043120599575
"3374",3374,-43.2898416339155,-22.904259672814
"3375",3375,-43.2849683268636,-22.9042071363309
"3376",3376,-43.2800950341629,-22.90415445051
"3377",3377,-43.2752217558538,-22.9041016153532
"3378",3378,-43.2703484919773,-22.9040486308623
"3379",3379,-43.265475242574,-22.903995497039
"3380",3380,-43.2606020076845,-22.9039422138851
"3381",3381,-43.2557287873496,-22.9038887814024
"3382",3382,-43.2508555816101,-22.9038351995929
"3383",3383,-43.2459823905065,-22.9037814684582
"3384",3384,-43.2411092140797,-22.9037275880002
"3385",3385,-43.2362360523703,-22.9036735582207
"3386",3386,-43.231362905419,-22.9036193791217
"3387",3387,-43.2264897732666,-22.9035650507048
"3388",3388,-43.2216166559537,-22.903510572972
"3389",3389,-43.216743553521,-22.903455945925
"3390",3390,-43.2118704660093,-22.9034011695659
"3391",3391,-43.2069973934592,-22.9033462438963
"3392",3392,-43.2021243359114,-22.9032911689183
"3393",3393,-43.1972512934067,-22.9032359446336
"3394",3394,-43.1923782659857,-22.9031805710441
"3395",3395,-43.1875052536891,-22.9031250481517
"3396",3396,-43.1826322565577,-22.9030693759584
"3397",3397,-43.1777592746321,-22.9030135544659
"3398",3398,-43.172886307953,-22.9029575836762
"3399",3399,-43.7894589265177,-22.9049414470687
"3400",3400,-43.7845845042752,-22.9049042333189
"3401",3401,-43.7797100922064,-22.9048668701032
"3402",3402,-43.7748356903518,-22.9048293574229
"3403",3403,-43.7699612987524,-22.9047916952792
"3404",3404,-43.7650869174488,-22.9047538836735
"3405",3405,-43.7602125464819,-22.904715922607
"3406",3406,-43.7553381858923,-22.9046778120809
"3407",3407,-43.7504638357209,-22.9046395520967
"3408",3408,-43.7455894960084,-22.9046011426556
"3409",3409,-43.7407151667957,-22.9045625837589
"3410",3410,-43.7358408481233,-22.9045238754079
"3411",3411,-43.7309665400322,-22.904485017604
"3412",3412,-43.726092242563,-22.9044460103483
"3413",3413,-43.7212179557566,-22.9044068536424
"3414",3414,-43.7163436796537,-22.9043675474875
"3415",3415,-43.711469414295,-22.9043280918849
"3416",3416,-43.7065951597214,-22.904288486836
"3417",3417,-43.7017209159735,-22.9042487323421
"3418",3418,-43.6968466830921,-22.9042088284046
"3419",3419,-43.6919724611181,-22.9041687750248
"3420",3420,-43.687098250092,-22.9041285722041
"3421",3421,-43.6822240500548,-22.9040882199438
"3422",3422,-43.6773498610472,-22.9040477182454
"3423",3423,-43.6724756831098,-22.9040070671102
"3424",3424,-43.6676015162836,-22.9039662665396
"3425",3425,-43.6627273606091,-22.903925316535
"3426",3426,-43.6578532161273,-22.9038842170977
"3427",3427,-43.6529790828787,-22.9038429682292
"3428",3428,-43.6481049609043,-22.9038015699308
"3429",3429,-43.6432308502447,-22.903760022204
"3430",3430,-43.6383567509407,-22.9037183250502
"3431",3431,-43.633482663033,-22.9036764784708
"3432",3432,-43.6286085865624,-22.9036344824671
"3433",3433,-43.6237345215697,-22.9035923370408
"3434",3434,-43.6188604680955,-22.9035500421931
"3435",3435,-43.6139864261807,-22.9035075979255
"3436",3436,-43.609112395866,-22.9034650042394
"3437",3437,-43.6042383771921,-22.9034222611364
"3438",3438,-43.5993643701999,-22.9033793686178
"3439",3439,-43.5944903749299,-22.9033363266851
"3440",3440,-43.589616391423,-22.9032931353397
"3441",3441,-43.58474241972,-22.9032497945832
"3442",3442,-43.5798684598615,-22.9032063044171
"3443",3443,-43.5749945118884,-22.9031626648427
"3444",3444,-43.5701205758413,-22.9031188758615
"3445",3445,-43.565246651761,-22.9030749374751
"3446",3446,-43.5603727396883,-22.903030849685
"3447",3447,-43.5554988396638,-22.9029866124926
"3448",3448,-43.5506249517284,-22.9029422258995
"3449",3449,-43.5457510759227,-22.9028976899071
"3450",3450,-43.5408772122876,-22.9028530045169
"3451",3451,-43.5360033608637,-22.9028081697306
"3452",3452,-43.5311295216918,-22.9027631855496
"3453",3453,-43.5262556948126,-22.9027180519754
"3454",3454,-43.5213818802669,-22.9026727690095
"3455",3455,-43.5165080780954,-22.9026273366536
"3456",3456,-43.5116342883389,-22.9025817549091
"3457",3457,-43.506760511038,-22.9025360237776
"3458",3458,-43.5018867462336,-22.9024901432607
"3459",3459,-43.4970129939663,-22.9024441133598
"3460",3460,-43.4921392542769,-22.9023979340767
"3461",3461,-43.4872655272061,-22.9023516054128
"3462",3462,-43.4823918127946,-22.9023051273697
"3463",3463,-43.4775181110833,-22.9022584999489
"3464",3464,-43.4726444221127,-22.9022117231522
"3465",3465,-43.4677707459237,-22.902164796981
"3466",3466,-43.462897082557,-22.902117721437
"3467",3467,-43.4580234320533,-22.9020704965217
"3468",3468,-43.4531497944534,-22.9020231222368
"3469",3469,-43.4482761697979,-22.9019755985839
"3470",3470,-43.4434025581276,-22.9019279255645
"3471",3471,-43.4385289594832,-22.9018801031803
"3472",3472,-43.4336553739055,-22.901832131433
"3473",3473,-43.4287818014351,-22.9017840103241
"3474",3474,-43.4239082421129,-22.9017357398553
"3475",3475,-43.4190346959795,-22.9016873200283
"3476",3476,-43.4141611630756,-22.9016387508446
"3477",3477,-43.409287643442,-22.9015900323059
"3478",3478,-43.4044141371195,-22.9015411644139
"3479",3479,-43.3995406441486,-22.9014921471702
"3480",3480,-43.3946671645702,-22.9014429805766
"3481",3481,-43.389793698425,-22.9013936646346
"3482",3482,-43.3849202457536,-22.9013441993459
"3483",3483,-43.3800468065968,-22.9012945847123
"3484",3484,-43.3751733809954,-22.9012448207354
"3485",3485,-43.37029996899,-22.9011949074168
"3486",3486,-43.3654265706214,-22.9011448447584
"3487",3487,-43.3605531859303,-22.9010946327618
"3488",3488,-43.3556798149574,-22.9010442714286
"3489",3489,-43.3508064577433,-22.9009937607607
"3490",3490,-43.3459331143289,-22.9009431007597
"3491",3491,-43.3410597847549,-22.9008922914273
"3492",3492,-43.3361864690619,-22.9008413327653
"3493",3493,-43.3313131672907,-22.9007902247754
"3494",3494,-43.3264398794819,-22.9007389674593
"3495",3495,-43.3215666056764,-22.9006875608188
"3496",3496,-43.3166933459148,-22.9006360048557
"3497",3497,-43.3118201002377,-22.9005842995716
"3498",3498,-43.306946868686,-22.9005324449683
"3499",3499,-43.3020736513004,-22.9004804410476
"3500",3500,-43.2972004481215,-22.9004282878113
"3501",3501,-43.29232725919,-22.9003759852611
"3502",3502,-43.2874540845467,-22.9003235333988
"3503",3503,-43.2825809242323,-22.9002709322261
"3504",3504,-43.2777077782874,-22.900218181745
"3505",3505,-43.2728346467528,-22.900165281957
"3506",3506,-43.2679615296692,-22.9001122328642
"3507",3507,-43.2630884270773,-22.9000590344682
"3508",3508,-43.2582153390178,-22.9000056867709
"3509",3509,-43.2533422655313,-22.899952189774
"3510",3510,-43.2484692066587,-22.8998985434794
"3511",3511,-43.2435961624406,-22.8998447478889
"3512",3512,-43.2387231329176,-22.8997908030044
"3513",3513,-43.2338501181305,-22.8997367088276
"3514",3514,-43.22897711812,-22.8996824653605
"3515",3515,-43.2241041329268,-22.8996280726048
"3516",3516,-43.2192311625916,-22.8995735305623
"3517",3517,-43.2143582071551,-22.8995188392351
"3518",3518,-43.209485266658,-22.8994639986248
"3519",3519,-43.2046123411409,-22.8994090087334
"3520",3520,-43.1997394306446,-22.8993538695627
"3521",3521,-43.1948665352098,-22.8992985811146
"3522",3522,-43.1899936548771,-22.899243143391
"3523",3523,-43.1851207896872,-22.8991875563938
"3524",3524,-43.1802479396809,-22.8991318201248
"3525",3525,-43.7870564980666,-22.9010120944437
"3526",3526,-43.7821822206029,-22.9009748130353
"3527",3527,-43.7773079533318,-22.90093738219
"3528",3528,-43.7724336962942,-22.9008998019091
"3529",3529,-43.7675594495307,-22.9008620721937
"3530",3530,-43.7626852130822,-22.9008241930454
"3531",3531,-43.7578109869893,-22.9007861644652
"3532",3532,-43.7529367712929,-22.9007479864545
"3533",3533,-43.7480625660337,-22.9007096590147
"3534",3534,-43.7431883712524,-22.9006711821469
"3535",3535,-43.7383141869899,-22.9006325558525
"3536",3536,-43.7334400132869,-22.9005937801329
"3537",3537,-43.7285658501841,-22.9005548549893
"3538",3538,-43.7236916977223,-22.9005157804231
"3539",3539,-43.7188175559422,-22.9004765564355
"3540",3540,-43.7139434248847,-22.900437183028
"3541",3541,-43.7090693045904,-22.9003976602018
"3542",3542,-43.7041951951001,-22.9003579879583
"3543",3543,-43.6993210964545,-22.9003181662989
"3544",3544,-43.6944470086945,-22.9002781952249
"3545",3545,-43.6895729318608,-22.9002380747377
"3546",3546,-43.6846988659941,-22.9001978048385
"3547",3547,-43.6798248111352,-22.9001573855289
"3548",3548,-43.6749507673247,-22.9001168168101
"3549",3549,-43.6700767346036,-22.9000760986835
"3550",3550,-43.6652027130125,-22.9000352311506
"3551",3551,-43.6603287025922,-22.8999942142127
"3552",3552,-43.6554547033834,-22.8999530478712
"3553",3553,-43.6505807154268,-22.8999117321275
"3554",3554,-43.6457067387633,-22.899870266983
"3555",3555,-43.6408327734335,-22.8998286524391
"3556",3556,-43.6359588194783,-22.8997868884973
"3557",3557,-43.6310848769383,-22.8997449751589
"3558",3558,-43.6262109458543,-22.8997029124253
"3559",3559,-43.6213370262671,-22.8996607002981
"3560",3560,-43.6164631182174,-22.8996183387786
"3561",3561,-43.6115892217459,-22.8995758278683
"3562",3562,-43.6067153368933,-22.8995331675686
"3563",3563,-43.6018414637005,-22.8994903578809
"3564",3564,-43.5969676022082,-22.8994473988068
"3565",3565,-43.5920937524571,-22.8994042903476
"3566",3566,-43.5872199144879,-22.8993610325049
"3567",3567,-43.5823460883414,-22.8993176252801
"3568",3568,-43.5774722740583,-22.8992740686747
"3569",3569,-43.5725984716794,-22.8992303626902
"3570",3570,-43.5677246812455,-22.899186507328
"3571",3571,-43.5628509027971,-22.8991425025896
"3572",3572,-43.5579771363751,-22.8990983484766
"3573",3573,-43.5531033820203,-22.8990540449904
"3574",3574,-43.5482296397733,-22.8990095921325
"3575",3575,-43.5433559096749,-22.8989649899045
"3576",3576,-43.5384821917658,-22.8989202383078
"3577",3577,-43.5336084860868,-22.8988753373441
"3578",3578,-43.5287347926785,-22.8988302870147
"3579",3579,-43.5238611115818,-22.8987850873213
"3580",3580,-43.5189874428374,-22.8987397382653
"3581",3581,-43.5141137864859,-22.8986942398484
"3582",3582,-43.5092401425682,-22.898648592072
"3583",3583,-43.5043665111249,-22.8986027949377
